"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","ART_ACC_R1","ART_ACC_R2","ART_ACC_R3","ART_ACC_R4","ART_ACC_R5","ART_ACC_R6","ART_ACC_R7","COMMER_R1","COMMER_R2","COMMER_R3","COMMER_R4","COMMER_R5","COMMER_R6","COMMER_R7","CONS_R1","CONS_R2","CONS_R3","CONS_R4","CONS_R5","CONS_R6","CONS_R7","EDU_R1","EDU_R2","EDU_R3","EDU_R4","EDU_R5","EDU_R6","EDU_R7","HS1_R1","HS1_R2","HS1_R3","HS1_R4","HS1_R5","HS1_R6","HS1_R7","HS2_R1","HS2_R2","HS2_R3","HS2_R4","HS2_R5","HS2_R6","HS2_R7","HEALTH_R1","HEALTH_R2","HEALTH_R3","HEALTH_R4","HEALTH_R5","HEALTH_R6","HEALTH_R7","MANU_R1","MANU_R2","MANU_R3","MANU_R4","MANU_R5","MANU_R6","MANU_R7","RELIG_R1","RELIG_R2","RELIG_R3","RELIG_R4","RELIG_R5","RELIG_R6","RELIG_R7","UTIL_R1","UTIL_R2","UTIL_R3","UTIL_R4","UTIL_R5","UTIL_R6","UTIL_R7"
"SLC","earthquake","sectorRegion_model","DFFD_ HEALTH_R2_L1","0.158590199854618","-0.00296281674299878","0.0163233086110697","-0.000748092111521411","-0.00172801353498246","-0.0009128389409117","-0.000676204577457406","-0.00726002132877292","-0.0029707869695458","-0.000485689536510475","-0.00120266570717127","-0.0018792283528493","-0.00105533987900483","-0.00159055436766042","-0.00326964120625597","0","0.0244542924894371","-1.70127112730333e-05","-0.024774500183152","0.0887094227896282","0","0","0","0.0269654428189319","0","-0.0038294267334577","0","0","0.09690257782946","-0.0122218466853462","-0.0188577257916943","-0.0061513026243083","-0.00824054325874751","-0.00457733391002444","-0.00733205195048593","-0.014427963632816","-0.0118716321607806","-0.018867582556677","-0.00605780624623698","-0.00804612218027386","-0.00461362046193908","-0.00705934938310655","-0.0147004274965555","-0.00860473044900591","-0.100543728408345","0","-0.00140435453445361","-0.000808542162178355","-0.00168874607879138","-0.00345257055330127","-0.00105992972929004","-0.00717916206482023","-0.00140714793971715","0","-0.000383906893321921","-0.00546087358078083","-0.025172930472946","-0.00295214398696155","0.020692573882117","-0.000468827422019515","-0.000157135707590054","-0.00307203802835536","0.00646491360391518","-0.0125153421385245","0","0.0011196592010447","-0.00157095512952152","-0.00164668561063728","0.00305086567085373","-0.00639016275660387","0.0368056035146404"
"SLC","earthquake","sectorRegion_model","DFFD_ HEALTH_R2_L2","2.88953643999358","-0.00649733854597718","0.0242065835525014","-0.00222472513816042","-0.00337995692205194","-0.00195443189113709","0","-0.00253319644292581","-0.00656557513045105","-0.00757419335876331","-0.00302679195927697","-0.00400160013886672","-0.00228476298959868","-0.00317576575982538","-0.00603500013137374","0","0.0262504767817623","0","-0.033530039238966","0.061398161474022","0","0","0","0.0373504659138293","0","-0.00445506865430642","0","0","0.00853888919635448","-0.0264890061775154","-0.0457001453259789","-0.0150387137068878","-0.0164675179718723","-0.00890242138894272","-0.0136769395074104","-0.0223511848868728","-0.0254932961646564","-0.045715695186765","-0.0147144986082846","-0.0160406524394408","-0.00888719017789905","-0.0131516489440544","-0.0226164295057911","-0.0151409622458271","-0.189514899164297","0","-0.00288290491779705","-0.00178027985222291","-0.00296813439693154","-0.00578258419468912","-0.00249142975890095","-0.011662108868097","-0.00211380500778713","0","-0.000717656663484816","-0.00311681729344551","-0.0458050118362548","-0.00565889066128971","0.0475635799335184","-0.00105182008773017","0","-0.00473366160135638","0.0108030786286767","-0.00827594532495314","0","-0.0036807066284619","-0.0034550092513549","0","0","-0.00897302594150423","0.0342351861587321"
"SLC","earthquake","sectorRegion_model","DFFD_ HEALTH_R2_L3","4.7890739825408","-0.00711857185579432","0.0101503250306413","-0.0023254321844548","-0.00386177371057957","-0.00208230416887913","0","0","-0.0068796933915221","-0.00774695086834992","-0.00310411147264419","-0.00446112228296089","-0.00257425954657772","-0.00359697721132363","-0.00694602388002885","0","0.0841574779786762","0","-0.0222140603809314","0.152900228139262","0","0","0","0.0397386152132283","0","-0.00478940626248546","0","0","0","-0.0286174129007245","-0.05539330552464","-0.0153391710852457","-0.0191592353531029","-0.0107301108011579","-0.0152085385011247","-0.0299987778441494","-0.0273058914730552","-0.0554343443917094","-0.0151253539302863","-0.0187318105197568","-0.0106138477597173","-0.0147070860106174","-0.0307429911510433","-0.0139165464098468","-0.206853305630494","0","-0.00342248950197289","-0.00218897951468413","-0.00345747260018766","-0.00649962429113494","-0.00243007878465121","0","-0.00231622603276417","0","-0.000823622769072118","-0.00059990493780369","-0.0414816326016551","-0.006623235382702","0.0216312823081021","-0.00140401454290494","0","-0.00535331752196349","0.00700633357652142","-0.00494542537077004","0","-0.0424096348850628","-0.00319221792694054","0","0","-0.0112392154756683","0"
"SLC","earthquake","sectorRegion_model","DFFD_ HEALTH_R2_L4","3.03948933146462","-0.00334862197670819","0.000281171787518268","-0.0010279419243066","-0.00207145513485587","-0.00108888607185301","-0.000938503662951437","-0.0026633285102283","-0.00296568372066711","-0.00460227708916745","-0.00118847645417496","-0.00220572366886947","-0.0012697714570175","-0.0018964824620951","-0.00367915547217378","-0.00132545407065315","0.041191164330323","-0.000468841766076754","-0.028856586067511","0.129527075711269","0.0119492878464053","0.0501937191627149","0","0.0203557257994821","0.000406403749243624","-0.00659887058550998","-0.0021605097306448","-0.000438919900073823","0.0423707661934366","-0.0131062576848014","-0.0311628750548354","-0.0061368878054549","-0.0111646449306719","-0.00624765913123242","-0.00946984551509862","-0.0180688981312555","-0.0124629725259614","-0.0312139576605503","-0.00608227248983201","-0.0110132047674843","-0.0062052236058841","-0.00933241747410414","-0.0188975780487476","-0.00752819398674484","-0.0982293583594801","0","-0.00178854730000539","-0.00132321288354391","-0.00199321313944445","-0.00363515194882463","-0.00114350051578128","-0.0109503103434096","-0.00142775820453801","-0.00548643169616839","-0.000498018495901314","-0.00140643935258979","-0.0339349264190454","-0.00349880433964881","0.0181089489230474","-0.000854374881985582","-0.00056120540503753","-0.00331538427900802","0.010301155661833","-0.00553628762247026","-0.000561971170670144","-0.00523046487806686","-0.00171317439448421","-0.00132086820924291","0.000952316419465957","-0.00777540417156859","0.000382958717153985"
"SLC","earthquake","sectorRegion_model","DFFD_ ART_ACC_R2_L1","8.46269014423298","-0.005631138255773","-0.109115048998533","-0.00208839672227366","-0.00215526707559455","-0.000285508878958559","0","0.0162282557431316","-0.00284230035365705","-0.0101506153720676","-0.00145602654988157","-0.00182709622421403","-0.00110309184942702","-0.00250688256991916","-0.00219516662643717","-0.00872512491274349","0.0766171856528081","0","0.0389949570751574","0.241973539941313","0","0.293575737788712","0","0.0160929234033946","5.39242538857846e-05","0","-0.0124236173322391","-0.0273918220462168","-0.102167364936175","-0.0138386156270555","-0.0256861745860046","-0.00689663996788976","-0.00888619455572246","-0.00480597097251598","-0.00767546456843354","-0.0153990972784593","-0.0113973038714829","-0.0259871956925523","-0.00760495515098301","-0.00912948625866122","-0.00417719539404315","-0.00772362606041129","-0.0176328983773107","0.000802706462092428","0.0138649732899154","-6.00401005622162e-05","-0.00216145346986669","-0.00262810948294438","-0.0039967458453881","0","-0.000431944723236369","0.00183514619078801","0","-0.0160839408782639","-0.000315382122897551","0.0104268993071884","0","-0.00491552132605695","0.0222224200210408","-0.00221705821870649","-0.00332081643983161","-0.000360962337341699","0","0","-0.00952609887351035","-0.0352295258560392","0","-0.00745046787819588","0","-0.0100795181645807","-0.0274661351806082"
"SLC","earthquake","sectorRegion_model","DFFD_ ART_ACC_R2_L2","14.3925850295211","-0.00872824949253177","-0.153734403366372","-0.00398184179745947","-0.00347730529637627","-0.000884051528994337","0","0.0253849653142504","-0.00467949261684396","-0.0198958566870961","-0.0026433557815229","-0.00288840654495937","-0.00177183428493496","-0.00360131742833916","-0.0030865320950775","-0.029930475378979","0.0907258307435528","0","0.0417444960553283","0.345730223062004","0.0161733906768879","0.467914715773185","0","0.00821270170074177","0.00171799884846897","0","-0.0171065778848988","-0.0389789065871881","-0.220312502437511","-0.0214744445107627","-0.0434135404306689","-0.0123020255172528","-0.0125648284250277","-0.00657723312739162","-0.00997599753068846","-0.0157727713048819","-0.018204562320826","-0.0438512108920091","-0.0131985290100107","-0.012945278361841","-0.00575280636120053","-0.0102761253984815","-0.0190241604228609","0.000388918169746707","0.0222614036884312","-0.000795773124146662","-0.00322718555487135","-0.0039866376894518","-0.00554963341831038","0","-0.00149984839357607","0","0","-0.0417020745232258","-0.00058230184399106","0.0171646541765123","0","-0.00729826468009335","0.0374748543624158","-0.00346985445348614","-0.00532251705670646","-0.000623908876243065","0","0","-0.0139608450975327","-0.0541960108751943","0","-0.00787039417985569","0","-0.0141467815204602","-0.0383513531839897"
"SLC","earthquake","sectorRegion_model","DFFD_ ART_ACC_R2_L3","6.31606313325038","-0.00366598590890675","-0.0717545761225299","-0.0015306486877363","-0.00138181604831358","-0.000256081575223517","0","0.00932880022930657","-0.0019435885505676","-0.00841043185776964","-0.00108489279105746","-0.00129010824357171","-0.000795508350736555","-0.00157312514247933","-0.00140379832470895","-0.00896945401525714","0.0575937539960746","0","0.00702007641736839","0.124910562643631","0.0019422635263838","0.115412547089068","0","0.00350521999689443","0.000223910733817497","0","-0.00745367054758509","-0.0163859676605323","-0.060766809496239","-0.00936332759328956","-0.0211772844790283","-0.00502769337225505","-0.00600311794354941","-0.00329199965696744","-0.00452158693782652","-0.00908598092694725","-0.00775843042448177","-0.0213632756768846","-0.00542444389605922","-0.00613166054245431","-0.00286081430871063","-0.00458412585062014","-0.0105149451286831","4.31999840176249e-06","0.00736380441813873","-0.000144274342311661","-0.00145008984071719","-0.00174715918929176","-0.00231339743448156","0","-0.000399989201913113","0","0","-0.0019613029351473","-0.000223406926304844","0.00695795235842944","0","-0.00314860148227475","0.00509355109514545","-0.00154942680634981","-0.00167977421218882","-3.09474114610394e-06","0","0","-0.00622226315408292","-0.0375547779431909","0","-0.0021669247272384","0","-0.00557124335182488","-0.0124168632710922"
"SLC","earthquake","sectorRegion_model","DFFD_ RELIG_R2_L1","0.96086783362514","0.000176128705653435","0.00131440211233753","7.38774401528099e-05","0","0","-0.000423609539778239","0","-0.000288991412900752","0.000296494655822248","-0.000100816089692912","-0.000168522528306503","-0.000149892754446751","-7.64741078127058e-05","-0.000498359981903621","0","0.00217441999433271","0.000561623588696223","-0.0049566492736618","0.0326469138295602","0.00261927072610381","-0.102925529737382","0","0.00168218300969402","0.00284881604115496","0.000605033003703028","0.000241831901178795","0","0","-0.000982397943957401","-0.00263774819601105","-0.000516642574184539","-0.000687730373788422","-0.000376211534151752","-0.000578108558744899","-0.00109780286880835","-0.00120786283394815","-0.00260273010398617","-0.00051912324769739","-0.000527788488117512","-0.000279345406801014","-0.000424151981237717","-0.0010874108863924","0.000436722349010695","0.00120197208081269","0","-0.000105509280873797","0.000289273806391414","0","-1.38397989186434e-05","0.000166434507886794","-0.000911944586416161","0.000349679888538567","0","0","0","0","0","-0.164699846533317","0","-0.000922702169889888","0","-0.00672412805749536","0.00730620854207549","0","0.000680526621369918","0.000349407201603396","0.000220861167447101","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ RELIG_R2_L2","2.21626813014282","0.00013503242881202","0.00189452086005151","0","0","0","-0.000479070305757878","0","-0.000622173165581603","0","-0.000254370421997323","-0.000358340596418794","-0.000307519127643917","-0.000139765838731149","-0.000858627657787128","0","0.00143198741643292","0.000797944718994218","-0.000537991907302469","0.0203446715812078","0.00125312046566533","-0.168140572231276","0","0.00195513898966855","0.00493682887668076","0.000432065535094196","0","0","0","-0.00215933811711817","-0.0059361639964355","-0.00128525668919621","-0.00138369360377767","-0.000732705559515612","-0.00107617602788084","-0.00163634610691231","-0.00253214012930162","-0.00586638092521314","-0.00127901631654973","-0.00105469600666607","-0.000545344163226083","-0.000777072179419578","-0.00144386273823208","3.99753431126836e-05","0.00255732888782771","0","-0.000214857316868874","0.000433400449260121","0","0","0.000119044836902459","0","0.00048275832337344","0","0","0","0","0","-0.318090640531164","0","-0.00123088114024041","0","-0.00989386495108505","0.0130452530810699","0","0.000556548556524386","0.000212342568298544","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ RELIG_R2_L3","1.03089486045185","0.000109088334694007","0.000304311359163076","1.33397390880768e-05","0","0","-0.000367563183452746","0","-0.000314387183061907","3.40820572274696e-06","-0.000125508660901324","-0.000191848691907333","-0.000164005707503562","-9.06199576878975e-05","-0.000507891990409203","0","0.00367805355971631","0.000513809876329915","-0.00504326264984295","0.0312776744702715","0.00448405397101837","-0.0889629207330878","0","0.000988499135097207","0.00285638980004105","0.00044173601894879","8.35811071946816e-05","0","0","-0.00110951841197555","-0.0032699236478894","-0.000618972564160946","-0.000765709157065409","-0.000423703568164515","-0.000571760141878666","-0.00108843477351872","-0.00130493048407948","-0.00323723168131461","-0.00062139964103577","-0.00060926323844124","-0.000324334088641931","-0.000433029616453043","-0.00110855154347673","0.000432553514146392","0.00110104884425184","0","-0.000131794414814498","0.000241917756942722","0","-2.61864803275618e-05","0.000112022998268456","-0.00113510685090109","0.000321690474701067","0","0","0","0","0","-0.16091837065193","0","-0.000910504539579533","0","-0.0062556216373088","0.00754432346707337","-7.02025688083383e-07","-0.000881880914587443","0.000267602450649072","0.000247755533280794","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ RELIG_R2_L4","0.598963353796154","4.98660709976362e-05","-1.79178104210382e-05","6.64377245690044e-08","0","0","-1.03398859842742e-06","0","-0.000187359057336698","-3.13548826679218e-05","-6.56675146691036e-05","-0.000121906698127029","-0.000108041043812636","-5.33606259655545e-05","-0.000322237164475813","0","0.00160741102876936","0.000219302097131103","0","0.00941725820409365","0.00226917668069265","-0.037607751091714","0","0.000728768421035256","0.00140392828202391","0","0","0","0","-0.000708586388384903","-0.00251605491116203","-0.000344322367893986","-0.000635966027491505","-0.000352128156089274","-0.000513653955267659","-0.0009480180596253","-0.000806457620344269","-0.00249036565499206","-0.000334770873612456","-0.000516530166446054","-0.000262667662197314","-0.000376996090610849","-0.000935377055400166","8.54105402241503e-05","0.000945507315123876","0","-6.68094812916857e-05","0.000115924008745455","0","0","5.14034616065609e-05","0","0.000179702365741212","0","0","0","0","0","-0.111811493768784","0","-0.000378734705063377","0","-0.00248744711382265","0.00461844690918201","0","2.6135119015111e-07","9.21921823387813e-05","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ UTIL_R3_L2","-0.265665598291272","0","-1.47659672216198e-05","-0.000459464408758307","0","0","0","0","-8.02029318210262e-05","-3.67570376116446e-05","-0.000174860611201042","-2.68805174479428e-05","-1.48366837185782e-05","0","-0.000110396010797426","0","0","0.000400705566335108","0","0","0","-0.00905719008059644","0","-1.63299627125457e-06","-0.00101602467165743","0","0","0","0","-0.000486590097661021","-0.000263045752012757","-0.000157563520156304","-0.000237365383841897","-0.000142667984495224","-0.000243386688924709","-0.000374774357818995","-0.00039010427135788","-0.000252447279279339","-0.000100473328687224","-0.000189773917004428","-0.000108771647349335","-0.000164560269353221","-0.000230976787630377","0","0","0.000597204929388545","0","0","0","0","0","0","-0.000156295999420502","0","0","0","0","0","0","3.95989169911017e-05","0","0","0","0","0","0","0.149890151425586","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ UTIL_R3_L3","-0.445323538257266","-8.24877922218937e-05","-7.10027808653551e-05","-0.00145479495911096","-9.58881853264107e-05","0","0","0","-0.000214193216246703","-9.50756940055693e-05","-0.000310323594125445","-0.00010398301031614","-6.29184054952926e-05","-4.23206963275164e-05","-0.000354919880098081","0","0","0.0016843444407164","0","0","0.00121783022892365","-0.0596262404269786","0","-4.10073120964757e-05","-0.00169932436006744","0","0","4.4486599580531e-05","0.00738153930449368","-0.00100102949861985","-0.000527699375072894","-0.000290149901067399","-0.000483994295608243","-0.000324256828090872","-0.000507394431635828","-0.00121405539598214","-0.000979557801177175","-0.000525393483185477","-0.000206837028617082","-0.000434333392171074","-0.000292478176233093","-0.00043088091157152","-0.00110018043806199","0","0","0.000747405758853383","-1.20990558782526e-05","0","0","0","0","0.00450540643840449","-0.000218823545668652","0","-3.51741921209889e-05","-0.000640707950304786","-1.653676117308e-05","0","-6.38743416875596e-05","0.000112468586674266","0","0","0","0","0","0","0.315915635916765","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ CONS_R3_L1","-0.932198806001502","-0.00163786542962376","-0.000353551483134921","0.0112969819300928","-0.00035587880731061","-0.000230367834110463","-0.000196081202931558","-0.0011745613988898","-0.00145230776902249","-0.000319245723013617","0.0043470167870365","-0.000589285492683334","-0.000381027391013168","-0.000744082014086355","-0.00160419540187142","0.00332116818442892","-0.00138561676268432","-0.1555609455246","0","0","0.0115196810246854","9.56239929448157e-05","0","-0.000218125688829526","0.0155349672047119","0","-0.000875322797285781","0","0","-0.00596533186283237","-0.00253551483202174","-0.00915186154613543","-0.00292760974438863","-0.00189029831290537","-0.00355541845774875","-0.00883353096075038","-0.00582363707282462","-0.00249492292846799","-0.00911040995227032","-0.00292384977538474","-0.00188139907087062","-0.00339546137600462","-0.00903960428316688","0","-0.000127167552705398","0.0135222580989231","-0.000441220637032705","-0.000321445176527552","-0.00081358503665487","-0.00108635360924665","-0.000898613536151044","0","-0.00342186987840517","-0.00642856062153753","-7.89003292969133e-05","8.6721971147408e-05","0","-0.00183611861980015","-0.000145922484888126","0.00909661134613135","0.000163657188582496","-0.000688150747961239","0","0","0","-1.87449329049166e-05","0.00440305918415793","-0.000355544931270863","-0.00123624706582376","0.000465511906527186","-0.0340507523343623"
"SLC","earthquake","sectorRegion_model","DFFD_ CONS_R3_L2","0.30252664239022","-0.00499747634002119","-0.00165569936614826","0.0217180456502631","-0.00179586990576415","-0.00111396845872981","0","-0.000338584553717311","-0.0046517244955259","-0.00134248066962136","0.00669031231607097","-0.00191283212046498","-0.00127376638983825","-0.00221179837741212","-0.00412134013562604","0","-0.00455114120458001","-0.466183955995091","0","0","0.0151500241873427","0","0","-0.000676076326665392","0.02036169787435","0","-0.00112808722242381","0","0","-0.0226759467506779","-0.0123714428148484","-0.0372989500890496","-0.0110156502802365","-0.00693403423464598","-0.0117966466610672","-0.0216150344436163","-0.0222926874931454","-0.0123350293895293","-0.0372090493552056","-0.0109744384617704","-0.00685415211226891","-0.011287658046344","-0.0221325820509254","0","-0.00116938827006733","0.048703557177656","-0.00147814891784021","-0.00128055013218169","-0.00186986402535309","-0.0024234721983747","-0.0021127745724331","0","-0.000462795234140963","-0.00676419037683914","-0.000151581309770822","0","0","-0.00517276678486993","-0.00116947495214276","0.0235989978937404","0","-0.00144222194435378","0","0","-0.000474180286401137","-0.000725840286089368","-0.000229706344133078","0","-0.00272893856428581","0","-0.0861000548327266"
"SLC","earthquake","sectorRegion_model","DFFD_ CONS_R3_L3","0.0010553978555663","-0.00534034065926076","-0.00176229530321772","0.0168315151194006","-0.00181141058012438","-0.00126493738824468","-0.000325167207965783","-0.00412617412377047","-0.00484336516766635","-0.00149023732756353","0.00765472756670478","-0.00213910630642961","-0.00145686441812304","-0.00244279563138851","-0.00518751979981345","0","-0.00498353831010065","-0.463405496825892","0","0","0.0176604853859509","0.0435350182737918","0","-0.000858052377569688","0.0378882065779531","0","-0.00184853318617816","0","0","-0.0220302957908055","-0.0118832394913313","-0.0367271512731907","-0.0107886058767387","-0.00714234672688118","-0.0115270396048594","-0.0269267869392493","-0.0216016415290858","-0.0118374221315302","-0.036643092766207","-0.0107566090007447","-0.00706469924553995","-0.0110437188783506","-0.0274936342157041","0","-0.00127432404484733","0.03958462011235","-0.00165569417878485","-0.00144848367797992","-0.00229452325398952","-0.00324795237370714","-0.0026713978901518","0","0.00176978432065454","-0.00855591970714501","-0.000339749752625543","0","0","-0.00558769179963661","-0.00130811786555485","0.0202809789852916","0","-0.00203309526884228","0","-0.000227359204584132","-0.000310227363479546","-0.000808338249580712","-0.0093490033347975","0","-0.00304010345109134","0","-0.0962036136212157"
"SLC","earthquake","sectorRegion_model","DFFD_ CONS_R3_L4","-0.599705538169414","-0.00177102737013493","-0.000720717006715563","0.0083856775041436","-0.000739105308829511","-0.000522725691791076","-0.000809043289426183","-0.00274975310129315","-0.00155201500242326","-0.00064611308091278","0.00350819715972406","-0.000945969175070942","-0.000650527811294291","-0.00114896353854322","-0.00260478639297855","0.00151500971293803","-0.00203820119913365","-0.165276392626691","0","0","0.0104817253528084","0.0329423295027987","0","-0.000493451385935974","0.00919376063380897","0","-0.00131697780065136","-0.000861023344634083","0","-0.00630112918879867","-0.0051127122340782","-0.0107860460542235","-0.0049026852044334","-0.00334029197925366","-0.00609999601527643","-0.0153767080809169","-0.0061221109013613","-0.00507959117383451","-0.0107413839022798","-0.00487608644086499","-0.00329802995100531","-0.00593368022524262","-0.0156345253211636","0","-0.000500871699887263","0.0109306880368223","-0.000722100521283627","-0.000642186404111489","-0.00104793450156754","-0.00185222699640009","-0.00108166372104947","0","0.000443286918912176","-0.00220557674585729","-0.000228311792087387","0","0","-0.00202730170067961","-0.000552436645721436","0.0140999037279417","4.41252075049183e-05","-0.00103400939212968","0","-9.86913012662907e-05","0","-0.000276953131673382","0.00306130898424459","-0.000582487207029904","-0.00121245604187833","0","-0.0470372311175609"
"SLC","earthquake","sectorRegion_model","DFFD_ MANU_R3_L1","-0.590768097044697","-0.000484022165850936","-0.000114644479998065","0.0023936010616767","-1.4846010917278e-06","-4.52628427574314e-06","0","-9.71786777139182e-05","-0.000521758548139131","-0.000129531275661154","0.000948672903870127","-0.000212246267005708","-0.000142028687488893","-0.000267420276486765","-0.000475120978892992","0","0","0","0","0","0","0","0","-8.3921157939025e-05","0.00495363389533998","0","0","0","0","-0.00216370705418673","-0.000877130739990477","0.00132824773676079","-0.00104855552144993","-0.000677643180952529","-0.00129358208483602","-0.00323016713408576","-0.00204430718508954","-0.000862451310752667","0.00131099706327041","-0.00100627117321073","-0.000623247868684821","-0.00121242823463726","-0.00300265906772255","0","-5.36947901910371e-05","0.00378697926108145","-0.000141024063962836","-1.70668503318706e-07","-0.000223978388725756","-0.000311723591208363","-0.000182457646218176","0","-0.0228253741697651","0","-2.04992300085987e-06","0","0","-0.00051117484459879","-2.94001375679252e-05","0.00288453691584755","0","0","0","0","0","0","-0.000736400407347103","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DFFD_ MANU_R3_L2","3.25148797668071","-0.0080046380204829","-0.00293348483697033","0.0103909021083327","-0.00302059862505668","-0.00208807890381096","-0.0039240245040999","-0.0147087223099907","-0.0073969598480337","-0.00238645590680201","0.000768842578812025","-0.00339159103924928","-0.00219628282686726","-0.00370001420055475","-0.007166789158309","-0.000308579063191828","-0.00297221244858808","0.0135800770951126","-0.015958099126693","0","0.016608363357649","0","-0.0088995840324949","-0.00150310479984193","0.0307969555496069","-0.0022970847261899","-0.00461261679630825","0","0.0503802449422778","-0.0358905357348687","-0.0194866593863955","0.00031584224266696","-0.0171707764784576","-0.0108023088561701","-0.018351841096405","-0.0323263252520164","-0.0354979372899898","-0.0195152912536668","0.000325716752668351","-0.0170172918679086","-0.0106737097882212","-0.0182192696933535","-0.0328774796133059","-0.0102825912134464","-0.00276939670350694","0.0639438621260044","-0.00277850201002594","-0.00213696288065191","-0.0026774479821285","-0.0060981326019028","-0.00306357801579374","-0.0417248585638455","-0.276131914415637","-0.0143866822099347","-0.000497539320565458","-0.00109241082901127","-0.0328807286119923","-0.0078983718391801","-0.00275825874630139","0.0314771970265045","-0.0020512988229409","-0.00254226942644383","0","-0.0216372754673621","-0.00321968959952247","-0.00278541858006821","-0.0420491979095274","-0.00252920205759679","0","-0.00909005214942733","-0.038760712080208"
"SLC","earthquake","sectorRegion_model","DFFD_ MANU_R3_L3","2.74928934833871","-0.00887559656443236","-0.00322057042756359","0.00177005926340736","-0.00317610099610437","-0.00239248106918365","-0.00479635013958011","-0.0220163771385323","-0.00799091499642554","-0.00273342881500906","0.00248947780137942","-0.00391296921145802","-0.00259973518583051","-0.00424899619610683","-0.00933705579598493","0","-0.0039969453460148","0.0228188074825284","-0.0152566198804641","-0.0312442107909582","0.0183442594323907","0.0298658196691005","-0.016665972233489","-0.00188010892089598","0.0631585497226099","-0.00178860426934785","-0.0059308757251589","0","0.0635700278341374","-0.0359254283172476","-0.0192571676345586","0.00165677540685414","-0.0173328374126698","-0.0115409620750692","-0.0184749445893878","-0.0430012735193814","-0.0354484323270565","-0.0192663835280632","0.00165909296946315","-0.0171847742168418","-0.0114042455855927","-0.0183936285949239","-0.043636456374365","-0.011611061347868","-0.00302373506409108","0.0494970163717056","-0.00318508417740286","-0.00249839991201908","-0.00349617180570023","-0.00793171402193015","-0.00416109147741827","-0.0333218036908191","-0.28000235821492","-0.018739579037175","-0.000844932122649551","-0.00170988660253066","-0.0255572588212443","-0.00888080399341366","-0.00309341639904553","0.0265042467170369","-0.00217467448342082","-0.00356573429896837","0","-0.0263315033984779","-0.0028795943676964","-0.00302855157504556","-0.060053230392943","-0.00379303084290992","0","-0.00743556203807619","-0.0568513338848886"
"SLC","earthquake","sectorRegion_model","DFFD_ MANU_R3_L4","-0.305600403075518","-0.00135466144908721","-0.000653329106308527","0.00219713235331436","-0.000549621881136414","-0.000419793722786118","-0.000701767407891864","-0.00453670368869502","-0.00128338424517844","-0.000605073952321775","0.00109139081316208","-0.000868673962965499","-0.000592626735993003","-0.0010185704975381","-0.0022861088229313","0","-1.46042666985886e-07","0.010889936630141","0","-0.0075169409220365","0.000308618134778423","0","0","-0.000490289353750372","0.00668716980801155","0","-0.000242738225368654","0","0","-0.00512509154285679","-0.00434509857508841","0.00302309939308492","-0.00416366377056613","-0.00285771928543301","-0.00524702089127171","-0.0132866948947291","-0.00494531857491662","-0.0043306407785776","0.00301400769534881","-0.00409316162521839","-0.00277343431622484","-0.00517569463713878","-0.0132123209227872","-0.00140514808483095","-0.000573321116739243","0.0058249447279929","-0.000670031607593088","-0.000455259124001335","-0.00080734989771307","-0.00186975610080907","-0.000757080916408954","0","-0.0539696865209866","0","-0.000219336201125134","0","0","-0.00148961853890106","-0.000602604156352604","0.0111243441003968","0","-0.000320197418690346","0","-0.00333054818212395","-4.79680253113828e-05","-0.000403541423460084","-0.00446091026214301","0","0","0","-0.00533531253198375"
"SLC","earthquake","sectorRegion_model","DFFD_ COMMER_R3_L1","12.4448267001465","-0.0140330764138873","-0.00454818892209362","0.00548517965229042","-0.00933701594390703","-0.0058021707114892","0","0","-0.013761656855567","-0.00429080438288547","-0.0689218810479896","-0.00645810650704876","-0.00439822273450478","-0.00818631832111036","-0.0178733036277689","-0.15599750896972","0","0.0452863955289859","0","0","-0.128169876527409","0","0","-0.00297946839708146","0.0765420006488744","0","0.00215362156408958","-0.00366463984753665","0","-0.0514550917764236","-0.0200133633098924","-0.0684332426763104","-0.024601108377516","-0.0159711993945957","-0.0312634645436725","-0.0788360441176832","-0.050545248620509","-0.0202527831637866","-0.0682083590317742","-0.0233429193419598","-0.0146225142547534","-0.0306055190956263","-0.074506882376336","-0.0322198727684091","-0.00364389590868717","0.0301134432696353","-0.00469309933101365","-0.00622054420294965","-0.00332487068503715","-0.0121036309301299","-0.00315161617551753","-0.358854599874103","-0.0131909909175845","0.0438019624618178","-0.00224476809600687","-0.0165420977199359","-0.0998413074252159","-0.00916049025841785","-0.00346124784804321","0.0362012157391641","-0.0114729032060842","0","0.073711069726791","-0.126537548542764","-0.0163557387590535","-0.00232913171451721","-0.0188382915294105","0","0.000761117229230447","-0.0376750116596121","0"
