"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","ART_ACC_R1","ART_ACC_R2","ART_ACC_R3","ART_ACC_R4","ART_ACC_R5","ART_ACC_R6","ART_ACC_R7","COMMER_R1","COMMER_R2","COMMER_R3","COMMER_R4","COMMER_R5","COMMER_R6","COMMER_R7","CONS_R1","CONS_R2","CONS_R3","CONS_R4","CONS_R5","CONS_R6","CONS_R7","EDU_R1","EDU_R2","EDU_R3","EDU_R4","EDU_R5","EDU_R6","EDU_R7","HS1_R1","HS1_R2","HS1_R3","HS1_R4","HS1_R5","HS1_R6","HS1_R7","HS2_R1","HS2_R2","HS2_R3","HS2_R4","HS2_R5","HS2_R6","HS2_R7","HEALTH_R1","HEALTH_R2","HEALTH_R3","HEALTH_R4","HEALTH_R5","HEALTH_R6","HEALTH_R7","MANU_R1","MANU_R2","MANU_R3","MANU_R4","MANU_R5","MANU_R6","MANU_R7","RELIG_R1","RELIG_R2","RELIG_R3","RELIG_R4","RELIG_R5","RELIG_R6","RELIG_R7","UTIL_R1","UTIL_R2","UTIL_R3","UTIL_R4","UTIL_R5","UTIL_R6","UTIL_R7"
"SLC","earthquake","sectorRegion_model","DDS_ COMMER_R3","19.0705830059769","0","-0.00171755087415934","-0.00779641933720735","-0.00753606221175539","-0.00590786914761981","0","0.0153721289648871","-0.00435835036896301","-0.0018400098383727","-0.23558323363204","-0.000674282399263475","-0.00065655572232104","-0.000915959036349993","-0.00316376762356767","-0.34184089164795","0","0.0151588752272029","0","0","-0.285136916148048","0","0","0","0","0","0.0100139176199279","0","0","-0.0204680618028943","-0.0115012855157727","-0.0311029404387964","-0.01007555700819","-0.0064200030518869","-0.0113343696791136","-0.0245003585911776","-0.0186469312902144","-0.0120343753795141","-0.0304889990629167","-0.00677056004223048","-0.00276489887813866","-0.00923291605242612","-0.00586821286756101","-0.0194452181447198","0","0","0","-0.00420982503103156","0.00022259850076716","0","0","-0.787477609544551","0.0016312861143","0.204349983093576","0","0","-0.0206211649136211","0","0","0.00515193386920401","-0.00378821628834194","0.0034282096565677","0.125480195212174","-0.127133704412615","-0.0234515449522337","0","-0.0230497126358547","0","0.0138103941515189","-0.0730063296858372","0"
"SLC","earthquake","sectorRegion_model","DDS_ COMMER_R4","5.15319306901029","0","-0.00120625678056684","-0.00125970840740188","-0.00838628429275106","-5.40653540238918e-05","0","0","-0.00112393783408649","-0.000998709861552684","-0.000784978989204443","-0.239324681123206","-0.000882086612871057","-0.000978304294694121","0","-0.0365722067371294","0","-0.000763086689578633","0","0.0448540517310922","0","0","0.0362504064489331","-0.000472889804552563","0","0","0","0.0387200045173062","-0.159487974223733","-0.00585851567931692","-0.00720413529923935","-0.00422516982976749","-0.0195610875017855","-0.00386419623983607","-0.00466892813654128","-0.00855091621501078","-0.00296993987948411","-0.00703022294758084","-0.00410282548325732","-0.0196396604432439","-0.00296037304176397","-0.00375027714038622","-0.0093941243893811","0","0","0","0.00330552599018923","-0.000442842532592277","0","-0.00681361857283293","-0.00352328621148851","0","0","0.101375227081182","0","0","0","0","0","-0.000156339557687586","0.0157250543223147","0","-0.0175179586287249","0","0","0","0","0","0.000146302106756919","0","0.0399949037164542"
"SLC","earthquake","sectorRegion_model","DDS_ COMMER_R5","8.53361941352256","-0.00123445269266288","-0.00282717662481809","-0.00186556633754083","-0.00291571169817843","-0.0202353195619348","-0.0138488914190302","0.0332585958981827","-0.00399640122869076","-0.00243845949631412","-0.00230188582425038","-0.00275262343919406","-0.234843858293073","-0.0042872428846881","-0.00686427945912578","-0.05612784188719","-0.0187497950319887","-0.000760068572783614","0.096404968138404","0","0","0.879388829711327","0","-0.00126569993868122","0","0.00733226347134082","0.00229855643608752","0.00613387942264671","0","-0.0204235749412412","-0.0165532752624069","-0.012168781280219","-0.014694811800567","-0.0310299719033276","-0.0191059810834552","-0.0370170210496798","-0.0173270285368678","-0.0162791760549579","-0.0110962493689659","-0.0136504298628143","-0.0304212235166361","-0.0203689343654029","-0.032672344156151","-0.0219226205417004","-0.000572028891166136","-0.00436359513319509","-0.00216966236766704","0.00897077824934215","-0.0045860845245394","0.00103879634179288","0.00114992172806138","0","0","0","0.00970167936234959","-0.0123575661177585","0","-0.00568821364314932","-0.00136800044644348","-0.00212540166170181","0","0.00632015152880071","0.046619737416918","0","0.0019597443374828","0","0","0","-0.00231616421629708","-0.0175536498744312","0"
"SLC","earthquake","sectorRegion_model","DDS_ COMMER_R6","2.30096356137875","-0.0018782873782258","-0.00101770650666448","-0.000821739631573713","-0.000983008446676573","-0.000695874041600844","-0.0108055117019642","-0.0264498746150614","-0.00186254908984739","-0.00100650345379299","-0.001105526439833","-0.00121520430505186","-0.00112366267495675","-0.219724335919146","-0.00358918495251684","0","0.000180628235974892","-0.000792568386069467","-0.0113625527145208","-0.130253291465082","0.0227531388510037","0","0.00733480763857643","-0.000713953253544586","0","-0.0144820544191795","0.00884259717170637","-0.0073374563567615","-0.0748130552092043","-0.00717712054552948","-0.00524706153305818","-0.00462158346825958","-0.00448049938179657","-0.00417350414145519","-0.025047433548015","-0.0198635861659464","-0.00692642863526452","-0.0052496059164392","-0.00442516905846187","-0.00479000150040448","-0.00364478053404119","-0.0247089782876326","-0.0190219421520376","-0.00413067850290948","-0.00081466173580665","0","-0.000849160912924537","-0.00102837884003923","0.011672916510357","-0.00361104656888269","-0.000550368260094888","0","-5.20749117919851e-06","0","-0.000548061572508002","0","0","-0.00291776767189067","-0.000192935758278252","-0.000926780336784354","-0.00177176877926565","-0.00236040282348488","0.0111384961421454","-0.0227500476317321","-0.00432026429590517","-0.000266415475212976","0","-0.00638334340430837","0.002083835484144","-0.0254057866607554","0"
"SLC","earthquake","sectorRegion_model","DDS_ COMMER_R7","0.0191216523086962","-0.000319099892808634","-0.000206409200825698","0","-0.000339039967193353","-0.000232472837451005","-0.000667901984471908","0.000769346498152813","-0.000511143305848849","-0.000257469501589736","-0.000316485405985148","-0.000307315299929202","-0.000253262102488264","-0.000555301539163839","-0.215899085696565","0","-0.000409276535106783","-0.00022288317992632","0","-0.0203378317451025","-0.00113248886398372","0.0174228842892358","0","-0.000189036232921129","0","0.000479276533453073","-0.00111165642351472","-0.00300913470689876","0","-0.00161233375779624","-0.000928995186162579","-0.00100182537109908","-0.000774583050516154","-0.0006885801980494","-0.00189995708770198","-0.0173341171822307","-0.001696182539109","-0.000942863904908414","-0.000949790241199906","-0.000764555544301883","-0.000689083930127294","-0.0016987950658764","-0.0172893665088468","0","-0.000319919817786053","0","-0.000251882188136542","-0.00038250891206128","-0.000145441266837384","0.0131779646072113","-0.000280790499725031","0.00332768026712162","0","0","-8.61603957198119e-05","0","-6.47512733261745e-05","-0.000176980539055953","-0.000420220781417172","-0.000378477260145433","-0.000284630067919436","0","0","0.0262623927078889","-0.000312284207967971","-0.00022239464046765","-0.0002850419833526","0","3.57461344413201e-05","-2.72737878098631e-05","-0.0142656945494305"
"SLC","earthquake","sectorRegion_model","DDS_ CONS_R1","-0.586281311224274","0.0015966952357739","-2.49365692345539e-05","0","0","0","0","0","0.000592655084558317","-3.23864425658633e-05","-3.39564686106932e-05","-3.27331987821959e-05","-1.98596454406272e-05","-2.10572665038833e-05","-1.55530601854504e-05","-0.311936187026273","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0021007074653016","-0.000338341959418231","-0.000282718898386415","-0.000286157353539074","-0.000179621780730994","-0.000319654259179253","-0.000788021802865053","-0.00198742632839631","-0.000329241247032059","-0.000243476807739544","-0.000243289509204119","-0.000134375648678493","-0.000217459505685776","-0.000622555307958829","0.0066092466439502","0","0","0","0","0","0","1.82222443027108e-05","0","0","0","0","0","0","0.00234205181172968","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DDS_ CONS_R2","-0.709935582459388","-0.000201060400748799","0.00186175281121864","-1.97117237570971e-05","-5.65581169294834e-05","-3.55948795917339e-05","0","0","-0.000389900086857625","0.000371737104948377","-0.000136686286509615","-0.000198437274725379","-0.000129453998587849","-0.000152422363697973","-0.000266508289276379","0","-0.332645276914703","0","0","0","0","0","0","0.00282760519294879","0","0","0","0","0","-0.00171141498910241","-0.00565921016187167","-0.000851998739061754","-0.0012626853935766","-0.000712079791728519","-0.0010576017517649","-0.00206989757354234","-0.00156794311963777","-0.00566378387623736","-0.000812329925133247","-0.00121734721305029","-0.000661167248647724","-0.000903826017497448","-0.00192417852724898","-0.000183303403411473","0.00379051199732553","0","-9.1593889203828e-05","0","-0.000118306007052936","0","0","0","0","0","0","0","0","-0.000282370422884674","0.00259933660697129","-5.09906018440498e-06","0","0","0","0","-9.21262482354211e-05","-4.21812168739877e-05","-2.03844210901111e-05","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DDS_ CONS_R3","0.023681189518034","-0.00108685268004312","-0.000323322534000339","0.00367492559419527","-0.000454834981527416","-0.000334976061530344","0","0","-0.00087747692008308","-0.000276886499030171","0.0014806534002925","-0.000346025982388523","-0.000255329643090875","-0.000421025188273248","-0.000895527982280283","0","-0.00211931527104455","-0.302562256520463","0","0","0.000609841895878568","0","0","-0.000135162705565957","0.00408119584601177","0","0","0","0","-0.00406940508877954","-0.00233222858027416","-0.00674660826028167","-0.00213628221771352","-0.00139177599101166","-0.00232896320281139","-0.00524583165267101","-0.00397511080154751","-0.00232147216179711","-0.00673138577580186","-0.00211888872412837","-0.0013633439805454","-0.00214249140390961","-0.00526845836716113","0.000382352838537668","-0.000127949633611847","0.00752544014428497","-0.000229340996857793","-0.000445320432731211","-0.000501347087808728","-0.000396122192522412","-0.000551127091185344","-0.00383241538739288","0","-0.000561196114552561","-3.86132895833438e-05","0.000516641490215939","0","-0.00100241702645914","-7.44657950527131e-05","0.00464320314147415","0.000704665147022381","-0.000255895543876974","0","0","0","0","-0.000206009921839194","0","-0.00115660108248141","0","-0.0373657283636467"
"SLC","earthquake","sectorRegion_model","DDS_ CONS_R4","-0.660460502261348","0","-4.89083016270672e-05","0","0.00077875622934892","0","0","0","-0.000111875732962609","-5.47402189606013e-05","-5.00731341121895e-05","0.000490373783265023","-3.95025894746998e-05","-3.57202158534838e-05","-6.45076033843819e-05","0","0","0","-0.307460671021179","0","0","0","0","-1.27212289888617e-05","0","0.00033796753182765","0","0","0","-0.000563907513357352","-0.000584501481833855","-0.000366662270133511","-0.00116658192258809","-0.000316959742138687","-0.000402893662599809","-0.000780512554104398","-0.000476793588119332","-0.00058281502700793","-0.000332331003801078","-0.00113397157928369","-0.000261257346196062","-0.000331120246504687","-0.000534697125726731","0","0","0","0.00192796416228751","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00151250392006166","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","DDS_ CONS_R5","-0.68648666360442","-0.000371147797161179","-0.000180791390289649","-3.48471982994344e-05","-3.54534724092374e-05","0.0021555730224253","0","0","-0.000458573262000462","-0.000152203898267079","-0.000168997404453369","-0.000200882578105649","0.00108522986164411","-0.000252177365996098","-0.000518349966356389","0","0","0","0","-0.287369204994788","0","0","0","-8.19290505345328e-05","0","0","0.00231448930151642","0","0","-0.00191331696707092","-0.0013967696204387","-0.00113396798948904","-0.00127280975247865","-0.00215379092610761","-0.00164162956075755","-0.00327528720313501","-0.00181639137929235","-0.00140126050374974","-0.00110988607252227","-0.0012308243250216","-0.00209064683108246","-0.00155806065755406","-0.0030932412214947","0","-1.11667540317716e-05","0","-0.000114296514726366","0.0043592434715492","-6.55671348948654e-05","-0.000136192352667673","-0.000128953414762769","0","0","0","-0.000604051442692692","0","0","-0.000341269948398727","-5.1211505103776e-05","-6.71191238309047e-05","0","0.00486786125258421","0","0","-0.000154307560562817","-2.62628248841e-06","-5.82204459172931e-05","0","0","0","0"
